record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
47855,S92000003,P,1,1,2,1,2,1,3,1,2,3,5,8,X,4
47963,S92000003,P,1,1,5,2,2,1,2,3,7,3,9,5,X,4
47978,S92000003,P,4,2,4,2,2,2,2,3,6,3,7,4,X,2
47983,S92000003,P,0,2,3,1,2,1,2,1,1,3,7,4,X,4
47995,S92000003,P,0,1,2,1,2,1,3,1,2,3,9,4,X,4
48001,S92000003,P,1,2,4,2,2,1,1,1,9,3,2,8,X,1
48043,S92000003,P,1,1,4,2,2,1,2,1,2,3,5,2,X,4
48050,S92000003,P,4,1,2,1,2,1,3,1,2,3,9,3,X,2
48077,S92000003,P,1,1,2,1,1,1,1,1,9,4,X,X,X,3
48080,S92000003,P,1,2,2,2,2,1,1,1,1,3,6,11,X,2
48182,S92000003,P,1,2,5,2,2,1,2,1,1,3,4,6,X,2
48202,S92000003,P,2,2,3,1,2,2,2,1,2,3,8,2,X,4
48264,S92000003,P,5,2,2,1,1,2,1,4,2,4,X,X,X,2
48289,S92000003,P,0,1,2,1,2,1,1,1,1,3,5,4,X,3
48373,S92000003,P,1,1,3,2,2,1,1,1,1,3,8,3,X,3
48377,S92000003,P,0,1,5,1,2,1,2,1,9,3,9,3,X,4
48424,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,2
48432,S92000003,P,0,2,5,4,2,1,2,1,1,3,4,6,X,2
48433,S92000003,P,0,1,2,1,2,1,3,1,2,3,8,4,X,3
48460,S92000003,P,1,1,2,1,2,1,2,1,2,3,9,4,X,3
48464,S92000003,P,0,1,6,4,2,1,1,1,2,3,2,11,X,1
48466,S92000003,P,1,1,3,1,2,1,2,1,2,3,5,5,X,4
48515,S92000003,P,1,1,5,2,2,1,3,1,2,3,2,3,X,4
48631,S92000003,P,4,1,7,1,2,1,2,1,2,3,2,8,X,1
48655,S92000003,P,4,2,2,1,1,1,1,1,2,4,X,X,X,4
48695,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,8,X,2
48714,S92000003,P,4,1,2,1,2,1,3,1,1,3,9,2,X,2
48723,S92000003,P,1,1,4,2,2,1,1,1,2,3,9,3,X,4
48755,S92000003,P,1,1,6,2,2,1,3,1,9,3,8,2,X,4
48779,S92000003,P,0,1,4,1,2,1,3,1,1,3,5,3,X,3
48783,S92000003,P,4,2,2,1,2,1,2,1,1,3,7,4,X,4
48784,S92000003,P,2,1,5,4,2,1,1,1,2,3,8,2,X,2
48820,S92000003,P,1,1,5,2,2,1,2,1,2,3,9,8,X,3
48854,S92000003,P,1,1,2,1,1,1,1,1,9,4,X,X,X,3
48911,S92000003,P,1,1,4,2,2,1,1,1,1,3,9,8,X,4
48912,S92000003,P,1,2,5,2,2,1,2,1,1,3,6,5,X,3
48913,S92000003,P,2,1,2,1,1,1,1,1,1,4,X,X,X,4
48949,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,13,X,4
48975,S92000003,P,3,1,4,4,2,1,1,1,2,3,5,3,X,3
48987,S92000003,P,1,1,4,2,2,1,2,1,2,3,9,5,X,4
48993,S92000003,P,1,1,6,2,2,1,3,1,1,3,8,1,X,4
49008,S92000003,P,2,1,2,1,2,1,1,1,1,3,8,3,X,4
49033,S92000003,P,0,1,5,2,2,1,2,1,1,3,5,8,X,3
49039,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,8,X,3
49056,S92000003,P,0,1,4,1,2,1,2,1,1,3,X,X,X,4
49131,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,2
49138,S92000003,P,2,2,2,1,2,1,1,1,1,3,9,5,X,4
49201,S92000003,P,4,2,4,1,2,1,1,1,1,3,9,5,X,4
49218,S92000003,P,5,1,4,3,2,1,1,1,1,3,9,6,X,4
49231,S92000003,P,4,2,4,1,2,1,2,1,2,3,7,4,X,4
49237,S92000003,P,1,1,3,1,2,1,1,1,2,3,9,5,X,2
49248,S92000003,P,4,2,3,1,2,1,1,1,2,3,6,5,X,4
49259,S92000003,P,1,2,3,1,2,1,1,1,2,3,7,4,X,3
49261,S92000003,P,2,1,3,1,2,1,2,1,2,3,9,4,X,2
49327,S92000003,P,4,1,2,1,2,1,2,1,2,3,X,X,X,4
49416,S92000003,P,0,1,5,3,2,1,2,1,2,3,8,10,X,3
49421,S92000003,P,0,1,2,1,2,1,2,1,1,3,5,13,X,4
49426,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,2
49436,S92000003,P,1,2,2,1,2,1,1,1,1,3,6,13,X,2
49448,S92000003,P,0,1,4,1,2,1,1,1,1,3,5,4,X,4
49466,S92000003,P,4,2,2,1,2,1,1,1,2,3,6,11,X,4
49537,S92000003,P,0,1,6,4,2,1,4,1,2,3,9,2,X,4
49586,S92000003,P,2,1,3,1,2,1,1,1,1,3,9,2,X,4
49595,S92000003,C,X,2,2,1,1,1,1,1,1,4,X,X,X,X
49648,S92000003,P,1,2,2,1,2,1,1,1,9,3,4,7,X,3
49684,S92000003,P,3,2,2,1,2,1,1,1,1,3,7,4,X,3
49762,S92000003,P,3,1,2,1,1,2,2,1,9,4,X,X,X,2
49809,S92000003,P,0,1,4,1,2,1,2,1,1,3,4,2,X,4
49814,S92000003,P,1,1,6,2,2,1,3,1,1,3,5,2,X,2
49822,S92000003,P,2,1,5,4,2,1,2,1,2,3,5,4,X,3
49863,S92000003,P,1,2,5,2,2,2,1,4,6,3,X,X,X,2
49907,S92000003,P,1,1,2,1,2,2,1,3,2,3,7,4,X,4
50035,S92000003,P,1,2,5,2,2,1,1,1,1,3,2,10,X,2
50068,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,4
50101,S92000003,P,0,1,4,1,2,1,2,1,1,3,7,4,X,4
50119,S92000003,P,4,1,3,3,2,1,1,1,1,3,9,5,X,4
50142,S92000003,P,1,2,5,2,2,1,2,1,2,3,6,10,X,1
50146,S92000003,P,4,1,2,1,2,1,2,1,1,3,9,6,X,4
50158,S92000003,P,1,2,3,2,2,2,2,1,1,3,6,6,X,2
50289,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,11,X,2
50374,S92000003,P,1,2,5,3,2,1,2,1,2,3,6,11,X,1
50395,S92000003,P,4,1,2,1,1,1,2,1,1,4,X,X,X,2
50450,S92000003,P,4,1,2,1,2,1,2,1,2,3,X,X,X,4
50468,S92000003,P,3,1,5,4,2,1,2,1,2,3,5,3,X,3
50491,S92000003,P,1,2,4,2,2,1,1,1,1,3,6,11,X,4
50503,S92000003,P,1,2,5,2,2,2,1,1,9,3,1,8,X,2
50505,S92000003,P,1,1,2,1,2,1,1,1,2,3,8,13,X,1
50552,S92000003,P,1,1,4,2,2,1,1,1,2,3,8,6,X,3
50560,S92000003,P,2,1,3,1,2,1,2,1,1,3,9,5,X,4
50578,S92000003,P,4,2,4,1,2,1,1,1,2,3,X,X,X,4
50584,S92000003,P,4,1,2,1,2,1,2,1,1,3,X,X,X,4
50691,S92000003,P,4,2,2,1,2,1,1,1,1,3,4,2,X,2
50695,S92000003,P,0,2,3,3,2,1,1,1,2,3,X,X,X,4
50697,S92000003,P,2,2,4,1,2,1,1,1,1,3,7,4,X,4
50698,S92000003,P,1,2,5,2,2,1,2,1,1,3,7,4,X,4
50715,S92000003,P,1,1,2,1,2,2,1,1,9,3,X,X,X,3
50845,S92000003,P,5,1,4,3,2,1,3,1,1,3,7,4,X,4
50881,S92000003,P,0,2,2,1,2,1,1,1,9,3,7,4,X,4
50911,S92000003,P,1,1,6,2,2,1,1,1,2,3,3,4,X,2
50926,S92000003,P,1,2,2,1,2,1,1,1,2,3,6,13,X,3
50943,S92000003,P,0,2,2,1,2,1,2,1,2,3,7,4,X,1
50961,S92000003,P,1,1,3,1,2,1,1,1,1,3,7,4,X,2
50964,S92000003,P,2,1,2,1,2,1,1,1,1,3,8,2,X,4
50975,S92000003,P,3,1,4,1,2,1,2,1,2,3,8,3,X,4
50990,S92000003,P,3,1,2,1,2,1,2,1,2,3,X,X,X,3
51014,S92000003,P,0,1,6,4,2,1,3,1,2,3,5,3,X,3
51017,S92000003,P,0,1,5,1,2,2,2,1,2,3,8,4,X,3
51030,S92000003,P,1,1,2,1,2,1,2,1,2,3,6,11,X,2
51031,S92000003,P,2,2,3,1,2,1,2,1,1,3,3,3,X,2
51065,S92000003,P,1,2,5,2,2,1,1,1,1,3,6,11,X,2
51114,S92000003,P,1,1,4,1,2,1,1,1,1,3,9,2,X,3
51116,S92000003,P,1,1,5,2,2,1,1,1,2,3,1,2,X,4
51129,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,8,X,3
51144,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,2,X,1
51159,S92000003,P,1,1,7,2,2,1,1,1,2,3,5,8,X,2
51168,S92000003,P,4,1,2,1,2,1,2,1,1,3,X,X,X,4
51234,S92000003,P,2,1,5,3,2,1,2,1,1,3,8,8,X,4
51248,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,2
51294,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,1
51386,S92000003,C,X,2,2,1,1,1,1,1,2,4,X,X,X,X
51399,S92000003,C,X,2,2,1,1,1,1,1,2,4,X,X,X,X
51423,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,5,X,2
51443,S92000003,P,3,1,3,1,2,1,2,1,9,3,1,12,X,3
51451,S92000003,P,0,1,4,1,2,1,3,1,1,3,X,X,X,4
51458,S92000003,P,4,2,5,4,2,1,2,1,9,3,4,11,X,2
51491,S92000003,P,1,2,4,2,2,2,1,3,6,3,X,X,X,1
51561,S92000003,P,0,1,4,4,2,1,2,1,1,3,9,4,X,4
51577,S92000003,P,0,1,4,1,2,1,2,1,2,3,5,8,X,3
51578,S92000003,P,2,2,4,1,2,1,2,1,2,3,6,11,X,1
51609,S92000003,P,1,1,3,1,2,1,1,1,2,3,7,4,X,3
51624,S92000003,P,4,1,5,1,2,1,4,1,2,3,3,3,X,2
51637,S92000003,P,4,1,2,1,2,1,2,1,2,3,2,8,X,2
51700,S92000003,P,1,1,6,2,2,2,3,1,2,3,X,X,X,4
51738,S92000003,P,1,1,6,2,2,1,3,1,2,3,9,4,X,4
51788,S92000003,P,1,1,5,2,2,1,3,1,8,3,9,12,X,4
51822,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,4
51848,S92000003,P,3,1,5,4,2,1,1,1,2,3,8,8,X,3
51862,S92000003,P,0,1,5,1,2,1,2,1,9,3,9,8,X,4
51899,S92000003,P,0,1,3,1,2,1,2,1,9,3,8,2,X,3
51904,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,5,X,1
52070,S92000003,P,1,1,4,1,2,1,2,1,2,3,9,12,X,1
52137,S92000003,P,3,1,2,1,2,1,1,1,1,3,7,4,X,2
52168,S92000003,P,1,2,4,2,2,2,1,1,2,3,9,1,X,4
52241,S92000003,P,4,2,6,1,2,1,3,1,2,3,4,13,X,2
52243,S92000003,P,2,2,2,1,2,1,2,1,2,3,4,12,X,4
52253,S92000003,P,1,1,2,1,2,1,2,1,1,3,3,1,X,3
52271,S92000003,P,2,1,3,1,2,1,1,1,1,3,8,2,X,4
52275,S92000003,P,4,2,5,3,2,1,2,1,1,3,6,11,X,4
52299,S92000003,P,0,1,4,1,2,1,1,1,1,3,9,3,X,4
52350,S92000003,P,2,1,2,1,2,1,1,1,2,3,8,2,X,4
52353,S92000003,P,1,2,3,2,2,1,1,1,9,3,X,X,X,4
52378,S92000003,P,1,1,3,1,2,1,3,1,2,3,3,4,X,1
52423,S92000003,P,1,2,6,2,2,1,4,1,2,3,6,11,X,4
52468,S92000003,P,0,1,2,1,2,1,1,1,1,3,9,5,X,4
52470,S92000003,P,1,1,6,2,2,1,3,1,2,3,5,8,X,3
52488,S92000003,P,0,1,4,1,2,1,2,1,1,3,6,13,X,4
52521,S92000003,P,0,1,3,1,2,1,1,1,1,3,8,2,X,3
52523,S92000003,P,0,1,4,1,2,1,2,1,2,3,5,3,X,3
52576,S92000003,P,1,1,2,1,2,1,1,1,9,3,X,X,X,2
52592,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,4
52657,S92000003,P,0,1,3,1,2,1,2,1,2,3,9,3,X,4
52669,S92000003,P,2,1,6,1,2,1,3,1,1,3,3,6,X,4
52681,S92000003,P,2,1,3,1,2,1,2,1,9,3,9,8,X,4
52691,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,4,X,4
52722,S92000003,P,4,2,4,4,2,1,3,1,9,3,7,4,X,4
52728,S92000003,P,1,2,2,1,2,1,3,1,1,3,X,X,X,4
52735,S92000003,P,4,2,5,4,2,1,4,1,2,3,4,7,X,2
52750,S92000003,P,1,1,3,1,2,1,1,1,2,3,2,3,X,1
52771,S92000003,P,4,1,3,1,2,1,2,1,2,3,8,6,X,4
52785,S92000003,P,0,2,4,1,2,1,1,1,2,3,4,8,X,2
52824,S92000003,P,0,1,5,4,2,1,2,1,1,3,2,11,X,4
52828,S92000003,P,1,2,6,2,2,1,2,1,2,3,4,8,X,2
52865,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,1
52886,S92000003,P,1,2,6,2,2,1,2,1,2,3,1,4,X,4
52908,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,4
52931,S92000003,P,1,1,5,2,2,1,2,1,2,3,9,3,X,2
52938,S92000003,P,4,2,2,1,1,1,1,1,1,4,X,X,X,2
52992,S92000003,P,1,1,2,1,2,1,1,1,9,3,X,X,X,3
52994,S92000003,P,1,1,4,2,2,1,3,1,1,3,1,3,X,2
53061,S92000003,P,1,1,2,1,2,1,1,1,1,3,5,3,X,2
53094,S92000003,P,1,1,4,2,2,2,1,1,1,3,7,4,X,4
53114,S92000003,C,X,2,2,1,2,1,2,1,1,3,X,X,X,X
53212,S92000003,P,1,1,3,1,2,1,3,1,1,3,X,X,X,2
53222,S92000003,P,1,1,3,2,2,1,1,1,1,3,3,6,X,4
53226,S92000003,P,4,2,2,1,2,1,1,1,2,3,7,4,X,4
53245,S92000003,P,1,1,5,2,2,1,2,1,2,3,5,3,X,4
53281,S92000003,P,0,2,3,1,2,1,3,1,2,3,6,4,X,4
53378,S92000003,P,4,1,2,1,2,1,1,1,2,3,3,9,X,4
53380,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,3
53381,S92000003,P,0,1,4,1,2,1,2,1,1,3,5,3,X,3
53386,S92000003,P,0,2,3,1,2,2,1,4,2,3,3,6,X,1
53398,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,3
53408,S92000003,P,4,2,5,4,2,1,2,1,2,3,4,3,X,2
53464,S92000003,P,0,1,5,1,2,1,1,1,1,3,3,2,X,2
53484,S92000003,P,4,2,3,3,2,1,1,1,1,3,7,4,X,4
53500,S92000003,P,1,2,5,2,2,1,2,1,1,3,3,11,X,3
53543,S92000003,P,0,1,6,5,2,1,3,1,9,3,X,X,X,4
53604,S92000003,P,1,2,4,2,2,1,3,1,2,3,6,11,X,3
53620,S92000003,P,4,1,3,1,2,1,2,1,2,3,1,5,X,1
53695,S92000003,P,0,1,4,1,2,1,3,1,1,3,3,8,X,2
53700,S92000003,P,4,1,3,1,2,1,1,1,1,3,3,2,X,1
53731,S92000003,P,0,1,5,4,2,1,3,1,2,3,9,8,X,4
53773,S92000003,P,0,1,6,3,2,1,2,1,1,3,5,3,X,3
53849,S92000003,P,1,2,2,1,2,1,1,1,1,3,7,4,X,2
53872,S92000003,P,3,1,2,1,2,1,2,1,2,3,5,8,X,3
53883,S92000003,P,4,2,3,1,2,1,2,1,2,3,6,11,X,4
53944,S92000003,P,4,2,2,1,1,1,1,1,2,4,X,X,X,4
54007,S92000003,P,2,2,2,1,2,1,1,1,1,3,7,4,X,4
54090,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,4
54114,S92000003,P,1,1,3,1,2,1,2,1,2,3,8,3,X,4
54152,S92000003,P,4,1,2,1,2,1,1,1,1,3,8,2,X,4
54171,S92000003,P,0,1,2,1,2,1,2,1,9,3,8,3,X,4
54192,S92000003,P,1,1,6,2,2,1,2,1,1,3,2,3,X,1
54206,S92000003,P,1,1,5,2,2,1,2,1,9,3,2,9,X,2
54210,S92000003,P,1,1,3,1,2,1,2,1,1,3,8,2,X,2
54219,S92000003,P,1,1,5,2,2,1,4,1,2,3,2,10,X,1
54227,S92000003,P,0,2,6,1,2,1,1,1,2,3,3,9,X,2
54233,S92000003,P,1,1,4,3,2,1,1,1,1,3,9,3,X,3
54295,S92000003,P,1,2,2,1,2,1,1,1,1,3,9,2,X,3
54299,S92000003,P,4,1,6,1,2,1,2,1,2,3,4,4,X,2
54311,S92000003,P,1,1,3,2,2,1,1,1,2,3,5,2,X,1
54401,S92000003,P,0,1,2,1,2,1,1,1,1,3,9,11,X,4
54468,S92000003,P,5,1,2,1,2,1,2,1,1,3,7,8,X,2
54502,S92000003,P,4,1,2,1,2,1,2,1,1,3,X,X,X,4
54521,S92000003,P,1,1,5,2,2,1,2,1,1,3,5,5,X,2
54532,S92000003,P,0,1,3,1,2,1,2,1,1,3,9,8,X,4
54541,S92000003,P,4,2,4,3,2,1,2,1,9,3,7,4,X,4
54551,S92000003,P,2,1,4,1,2,1,2,1,2,3,5,8,X,4
54569,S92000003,P,1,2,2,1,2,1,1,1,2,3,4,12,X,3
54580,S92000003,P,2,1,2,1,2,1,1,1,2,3,5,3,X,3
54609,S92000003,P,4,2,2,1,2,1,2,1,1,3,7,5,X,4
54647,S92000003,P,2,1,3,1,2,1,3,1,2,3,3,12,X,2
54666,S92000003,P,4,1,2,1,2,1,1,1,2,3,5,4,X,4
54690,S92000003,P,1,2,5,2,2,1,1,1,2,3,3,8,X,4
54701,S92000003,P,1,2,6,2,2,1,2,1,2,3,9,5,X,4
54718,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,3,X,4
54730,S92000003,P,4,1,3,1,2,1,1,1,1,3,9,6,X,3
54778,S92000003,P,0,1,6,4,2,1,2,1,1,3,5,3,X,3
54825,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,1
54931,S92000003,P,1,1,5,2,2,1,1,1,9,3,6,6,X,1
54945,S92000003,P,1,1,5,2,2,1,1,1,2,3,5,3,X,2
54963,S92000003,P,2,1,2,1,2,1,2,1,2,3,X,X,X,2
54968,S92000003,P,4,2,3,1,2,1,3,1,2,3,9,5,X,4
54970,S92000003,P,4,1,2,1,1,1,2,1,2,4,X,X,X,4
54979,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,2,X,4
55020,S92000003,P,0,1,5,1,2,1,2,1,1,3,9,2,X,4
55083,S92000003,P,0,1,5,1,2,1,2,1,2,3,9,3,X,4
55093,S92000003,P,0,1,2,1,1,2,2,3,9,4,X,X,X,2
55106,S92000003,P,5,1,2,1,1,2,2,6,6,4,X,X,X,2
55110,S92000003,P,1,1,5,3,2,1,1,1,1,3,9,13,X,4
55111,S92000003,P,4,1,2,1,1,2,1,4,2,4,X,X,X,2
55208,S92000003,P,0,1,3,1,2,1,2,1,1,3,9,5,X,4
55296,S92000003,P,1,1,3,1,2,1,3,1,1,3,3,8,X,1
55319,S92000003,P,4,2,3,1,2,1,1,1,1,3,2,8,X,4
55327,S92000003,P,0,1,2,1,2,1,2,1,1,3,7,8,X,2
55354,S92000003,P,4,2,5,4,2,1,2,1,1,3,7,6,X,2
55400,S92000003,P,5,1,4,1,2,1,2,1,1,3,9,2,X,4
55426,S92000003,P,1,1,6,2,2,1,3,1,9,3,6,4,X,4
55440,S92000003,P,0,1,6,4,2,1,2,1,2,3,1,7,X,1
55474,S92000003,P,1,1,4,2,2,1,2,1,1,3,9,6,X,2
55511,S92000003,P,3,1,2,1,2,1,1,1,2,3,8,3,X,3
55633,S92000003,P,1,2,6,2,2,1,1,1,2,3,2,10,X,1
55654,S92000003,P,1,2,3,2,2,2,2,1,2,3,9,4,X,4
55688,S92000003,P,1,1,2,1,1,1,2,1,1,4,X,X,X,1
55747,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,5,X,4
55771,S92000003,P,0,1,2,1,2,1,2,1,1,3,9,3,X,4
55814,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,2
55820,S92000003,P,4,2,2,1,2,1,1,1,2,3,X,X,X,4
55834,S92000003,P,4,2,2,1,2,1,1,1,1,3,X,X,X,4
55923,S92000003,P,4,2,4,4,2,1,2,1,1,3,7,4,X,4
55942,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,3,X,2
55957,S92000003,P,0,1,4,1,2,1,3,1,1,3,5,11,X,4
55960,S92000003,P,1,2,5,2,2,2,2,1,1,3,4,9,X,2
56002,S92000003,P,5,2,3,1,2,1,1,1,2,3,7,4,X,2
56032,S92000003,P,0,1,3,1,2,1,1,1,1,3,9,5,X,4
56046,S92000003,P,2,2,2,1,2,1,1,1,2,3,6,2,X,2
56076,S92000003,P,2,1,6,1,2,2,2,5,2,3,5,4,X,4
56139,S92000003,P,0,1,4,1,2,1,2,1,2,3,8,3,X,4
56143,S92000003,P,1,1,3,1,2,1,1,1,2,3,9,3,X,4
56145,S92000003,P,1,1,3,1,2,1,1,1,1,3,9,2,X,4
56189,S92000003,P,1,2,5,2,2,1,2,1,2,3,9,5,X,3
56233,S92000003,P,1,1,6,2,2,1,1,1,2,3,5,3,X,3
56238,S92000003,P,2,2,2,1,2,1,1,1,2,3,X,X,X,2
56241,S92000003,P,4,1,5,4,2,1,1,1,2,3,5,3,X,3
56261,S92000003,P,4,2,2,1,2,1,1,1,2,3,7,4,X,2
56278,S92000003,P,1,2,5,2,2,1,1,1,2,3,X,X,X,4
56292,S92000003,P,1,1,2,1,2,1,1,1,1,3,X,X,X,1
56328,S92000003,P,4,2,2,1,2,1,2,1,1,3,X,X,X,4
56351,S92000003,P,5,1,6,1,2,1,1,1,2,3,5,3,X,3
56365,S92000003,P,0,2,5,4,2,1,1,1,2,3,7,8,X,2
56376,S92000003,P,2,1,4,3,2,1,3,1,1,3,X,X,X,4
56428,S92000003,P,0,2,2,1,2,1,2,1,1,3,9,2,X,4
56431,S92000003,P,0,1,4,1,2,1,3,1,1,3,8,6,X,3
56607,S92000003,P,1,2,6,2,2,1,1,1,2,3,1,7,X,4
56652,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,2,X,4
56653,S92000003,P,4,2,4,4,2,1,2,1,2,3,9,5,X,4
56682,S92000003,P,1,2,6,2,2,2,1,3,7,3,1,4,X,3
56684,S92000003,P,4,2,3,1,2,1,1,1,2,3,7,4,X,4
56718,S92000003,P,3,1,2,1,1,2,1,6,6,4,X,X,X,4
56721,S92000003,P,2,1,5,1,2,1,2,1,2,3,5,3,X,4
56804,S92000003,P,0,1,5,3,2,1,3,1,1,3,9,8,X,4
56817,S92000003,P,1,2,5,2,2,2,3,3,3,3,X,X,X,4
56843,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,2,X,3
56956,S92000003,P,0,1,4,1,2,1,2,1,1,3,4,4,X,2
56966,S92000003,P,4,2,3,1,2,1,1,2,2,3,9,5,X,2
56969,S92000003,P,1,2,4,2,2,1,2,1,1,3,X,X,X,3
57043,S92000003,P,0,2,2,1,2,1,1,1,1,3,6,11,X,4
57057,S92000003,P,0,1,2,1,2,2,1,1,2,3,X,X,X,4
57081,S92000003,P,3,1,4,1,2,2,2,1,1,3,5,5,X,4
57094,S92000003,P,0,2,2,1,1,2,2,1,1,4,X,X,X,2
57140,S92000003,P,0,1,6,1,2,1,3,1,2,3,9,5,X,4
57143,S92000003,P,1,2,5,2,2,2,1,1,1,3,2,10,X,1
57202,S92000003,P,1,1,2,1,2,1,1,1,1,3,7,8,X,4
57212,S92000003,P,4,1,2,1,2,1,1,1,2,3,5,12,X,3
57240,S92000003,P,4,2,3,1,2,1,1,1,1,3,9,11,X,4
57254,S92000003,P,4,2,2,1,2,1,2,1,2,3,6,11,X,4
57261,S92000003,P,4,2,5,4,2,1,1,1,2,3,X,X,X,4
57264,S92000003,P,4,2,4,1,2,1,3,1,1,3,3,13,X,2
57269,S92000003,P,4,2,4,4,2,1,2,1,2,3,9,5,X,4
57287,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,4
57335,S92000003,P,1,1,5,2,2,1,3,1,9,3,8,2,X,2
57363,S92000003,P,1,2,4,2,2,1,1,1,2,3,2,8,X,4
57404,S92000003,P,4,2,5,1,2,1,2,1,2,3,8,6,X,3
57407,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,4
57413,S92000003,P,1,1,2,1,2,1,2,1,1,3,X,X,X,2
57427,S92000003,P,4,2,4,1,2,1,1,1,9,3,6,5,X,4
57434,S92000003,P,3,1,5,1,2,1,2,1,2,3,9,8,X,4
57445,S92000003,P,1,1,2,1,2,1,3,1,1,3,5,5,X,3
57460,S92000003,P,1,1,4,3,2,1,2,1,2,3,4,2,X,4
57490,S92000003,P,0,1,5,3,2,1,2,1,2,3,5,3,X,3
57493,S92000003,P,1,1,6,2,2,1,4,1,2,3,8,2,X,2
57566,S92000003,P,1,1,4,2,2,1,2,1,2,3,5,3,X,2
57567,S92000003,P,1,1,2,1,2,1,2,1,1,3,7,4,X,4
57686,S92000003,P,4,2,2,1,2,1,1,1,1,3,8,2,X,2
57691,S92000003,P,0,1,5,4,2,1,5,1,2,3,9,3,X,4
57758,S92000003,C,X,1,2,1,2,1,2,1,9,3,7,4,X,X
57782,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,5,X,3
57786,S92000003,P,2,1,4,1,2,1,2,1,1,3,9,1,X,4
57818,S92000003,P,4,2,2,1,2,1,1,1,1,3,6,11,X,4
57825,S92000003,P,4,1,3,1,2,1,1,1,1,3,9,5,X,2
57898,S92000003,P,0,1,6,3,2,1,3,1,2,3,5,3,X,2
57912,S92000003,P,1,2,2,1,2,1,1,1,1,3,4,8,X,3
57959,S92000003,P,2,1,2,1,2,1,1,1,1,3,X,X,X,4
57965,S92000003,P,4,2,4,3,2,1,1,1,2,3,8,1,X,4
57969,S92000003,P,1,2,5,2,2,1,2,1,1,3,7,4,X,4
57981,S92000003,P,4,2,2,1,2,1,1,1,2,3,X,X,X,4
57993,S92000003,P,1,1,5,2,2,1,1,1,2,3,7,4,X,4
58035,S92000003,P,1,2,4,2,2,1,1,1,2,3,7,4,X,1
58074,S92000003,P,3,1,2,1,1,2,2,4,2,4,X,X,X,3
58094,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,3
58100,S92000003,P,4,2,4,4,2,1,1,1,2,3,9,12,X,4
58252,S92000003,P,0,1,7,1,2,1,2,1,2,3,2,12,X,1
58289,S92000003,P,4,2,5,4,2,1,2,1,1,3,4,8,X,2
58299,S92000003,P,0,1,4,1,2,1,1,1,1,3,3,12,X,2
58368,S92000003,P,4,2,2,1,2,1,1,1,9,3,7,4,X,4
58373,S92000003,P,4,1,2,1,2,1,1,1,1,3,5,3,X,4
58387,S92000003,P,1,2,6,2,2,1,3,1,1,3,4,8,X,2
58472,S92000003,P,0,2,3,1,2,1,1,1,1,3,7,7,X,4
58500,S92000003,P,3,1,2,1,2,1,1,1,2,3,9,3,X,4
58512,S92000003,P,5,1,3,1,1,2,1,3,6,4,X,X,X,2
58521,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,6,X,3
58522,S92000003,P,4,1,2,1,2,1,1,1,2,3,6,8,X,4
58536,S92000003,P,5,2,4,1,2,1,1,1,2,3,7,8,X,3
58597,S92000003,P,0,1,2,1,2,1,1,1,9,3,9,4,X,4
58647,S92000003,P,0,1,3,1,2,1,2,1,1,3,8,2,X,4
58697,S92000003,P,1,1,2,1,2,1,1,1,1,3,X,X,X,2
