record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
375,S92000003,P,1,2,4,2,2,1,2,1,1,2,1,4,2,3
376,S92000003,P,1,1,6,2,2,1,1,1,1,5,4,7,X,1
377,S92000003,P,1,2,4,2,2,1,3,1,2,7,9,5,X,1
378,S92000003,P,1,1,6,2,2,1,2,1,2,1,7,2,4,4
379,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
380,S92000003,P,1,1,1,1,1,2,1,3,6,X,X,X,X,X
381,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
382,S92000003,P,1,2,2,2,2,1,2,1,2,1,6,13,2,3
383,S92000003,P,2,1,5,4,2,1,1,1,2,2,5,3,3,3
384,S92000003,P,1,2,5,2,2,1,2,1,2,1,4,9,3,2
385,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
386,S92000003,P,1,1,5,2,2,1,1,1,1,5,3,9,X,2
387,S92000003,P,1,1,5,2,2,1,2,1,2,1,3,2,3,2
388,S92000003,P,4,2,3,1,2,1,1,1,1,2,3,13,1,4
389,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
390,S92000003,P,1,2,4,2,2,1,1,1,1,1,6,10,3,2
391,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
392,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
393,S92000003,P,1,1,4,2,2,1,1,1,1,1,2,8,4,1
394,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
395,S92000003,P,1,2,4,2,2,1,1,1,2,1,3,6,3,4
396,S92000003,P,1,2,7,2,2,1,3,1,2,5,4,11,X,2
397,S92000003,P,1,2,7,2,2,1,1,1,2,5,2,10,X,1
398,S92000003,P,0,2,5,5,2,1,1,1,2,1,4,2,3,2
399,S92000003,P,1,1,6,2,2,1,1,1,9,5,3,9,X,2
400,S92000003,P,1,2,7,2,2,1,2,1,2,5,2,10,X,1
401,S92000003,P,1,1,6,2,2,1,1,1,2,2,5,13,2,3
402,S92000003,P,1,1,8,2,2,1,1,1,2,5,1,2,X,2
403,S92000003,P,1,1,5,2,2,1,1,1,1,1,2,10,3,1
404,S92000003,P,0,1,5,2,2,1,1,1,2,1,3,3,3,2
405,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
406,S92000003,P,0,2,8,5,2,1,1,1,2,5,4,8,X,2
407,S92000003,P,2,1,6,4,2,1,1,1,2,1,9,8,3,4
408,S92000003,P,1,1,7,2,2,1,2,1,2,5,2,10,X,1
409,S92000003,P,0,2,8,5,2,1,4,1,2,5,9,11,X,4
410,S92000003,P,1,2,5,2,2,1,2,1,2,1,2,8,4,1
411,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
412,S92000003,P,1,2,6,2,2,1,2,1,2,5,6,11,X,3
413,S92000003,P,1,2,6,2,2,1,2,1,1,5,7,4,X,3
414,S92000003,P,1,2,6,2,2,1,2,1,1,2,4,4,3,3
415,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
416,S92000003,P,1,1,4,2,2,1,1,1,1,1,3,2,3,2
417,S92000003,P,0,1,8,5,2,2,2,1,2,5,9,4,X,4
418,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
419,S92000003,P,0,2,7,5,2,1,2,1,2,5,9,11,X,4
420,S92000003,P,0,2,5,1,2,1,4,1,2,1,6,11,3,3
421,S92000003,P,0,2,7,5,2,1,1,1,2,5,4,5,X,2
422,S92000003,P,4,2,5,1,2,1,2,1,2,1,7,4,2,4
423,S92000003,P,0,1,4,1,2,1,2,1,2,8,7,4,X,4
424,S92000003,P,0,2,8,5,2,1,1,1,1,5,4,11,X,2
425,S92000003,P,1,1,5,2,2,1,1,1,1,1,2,10,3,1
426,S92000003,P,1,2,6,2,2,1,1,1,1,1,3,7,3,2
427,S92000003,P,1,2,7,2,2,1,3,1,9,5,9,8,X,4
428,S92000003,P,0,2,3,1,2,1,2,1,2,1,6,13,3,3
429,S92000003,P,2,2,4,1,2,1,2,1,1,2,8,6,1,4
430,S92000003,P,2,1,8,1,2,1,2,1,2,5,3,9,X,2
431,S92000003,P,2,2,4,1,2,1,1,1,2,1,7,4,2,3
432,S92000003,P,1,1,7,2,2,1,3,1,2,5,8,2,X,3
433,S92000003,P,4,2,2,1,2,1,2,1,1,1,6,11,2,4
434,S92000003,P,2,2,3,1,2,1,2,1,2,1,3,10,2,3
435,S92000003,P,0,2,8,5,2,1,3,1,2,5,9,10,X,4
436,S92000003,P,4,2,8,5,2,1,2,1,2,2,9,1,3,4
437,S92000003,P,1,1,6,2,2,1,2,1,1,2,3,6,3,2
438,S92000003,P,1,1,7,2,2,1,2,1,2,5,2,10,X,1
439,S92000003,P,2,2,4,4,2,1,1,1,2,1,9,10,2,3
440,S92000003,P,1,1,8,2,2,1,2,1,1,5,1,6,X,2
441,S92000003,P,2,2,4,4,2,1,3,1,1,1,6,10,2,4
442,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
443,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
444,S92000003,P,1,1,7,2,2,1,5,1,2,8,8,2,X,4
445,S92000003,P,0,2,7,5,2,1,2,1,2,1,6,11,3,3
446,S92000003,P,1,2,4,2,2,1,2,1,1,1,4,12,2,4
447,S92000003,P,4,2,1,1,2,1,1,1,2,X,X,X,X,X
448,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
449,S92000003,P,4,2,1,1,2,1,2,1,9,X,X,X,X,X
450,S92000003,P,2,1,1,1,1,1,2,1,2,X,X,X,X,X
451,S92000003,P,4,2,4,1,2,1,2,1,1,1,6,10,2,3
452,S92000003,P,1,1,7,2,2,1,2,1,9,5,3,2,X,2
453,S92000003,P,0,1,4,1,2,1,1,1,1,9,X,X,X,4
454,S92000003,P,2,2,4,1,2,2,1,1,1,1,2,11,3,1
455,S92000003,P,0,1,6,1,2,1,2,1,2,2,5,3,2,3
456,S92000003,P,0,1,5,1,2,1,2,1,1,1,4,9,3,2
457,S92000003,P,3,2,1,1,1,1,1,1,1,X,X,X,X,X
458,S92000003,P,0,1,6,4,2,1,1,1,1,1,2,11,4,1
459,S92000003,P,2,1,4,1,2,1,1,1,2,1,5,4,3,3
460,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
461,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
462,S92000003,P,1,2,4,2,2,1,2,1,2,1,7,4,1,2
463,S92000003,P,1,2,5,2,2,1,1,1,9,7,9,8,X,3
464,S92000003,P,1,2,4,2,2,1,2,1,2,1,2,10,4,2
465,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
466,S92000003,P,1,1,5,2,2,1,2,1,1,1,3,11,2,1
467,S92000003,P,1,1,4,2,2,1,1,1,1,2,2,8,3,1
468,S92000003,P,1,2,6,2,2,1,1,1,2,2,6,11,3,2
469,S92000003,P,1,2,3,1,2,1,1,1,1,1,1,4,4,2
470,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
471,S92000003,P,1,1,4,2,2,1,1,1,2,1,1,3,3,1
472,S92000003,P,1,2,4,2,2,1,1,1,2,1,4,8,3,2
473,S92000003,P,0,2,5,1,2,1,3,1,2,8,6,6,X,4
474,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
475,S92000003,P,3,1,6,3,2,1,2,1,1,5,2,3,X,1
476,S92000003,P,1,2,7,2,2,1,3,1,2,5,3,10,X,2
477,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
478,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
479,S92000003,P,0,1,6,4,2,1,2,1,2,1,3,2,4,2
480,S92000003,P,1,1,8,2,2,1,3,1,2,5,5,1,X,4
481,S92000003,C,X,1,1,1,1,1,1,1,2,X,X,X,X,X
482,S92000003,P,1,1,1,1,1,1,1,1,9,X,X,X,X,X
483,S92000003,P,1,1,7,2,2,1,2,1,2,2,5,1,4,3
484,S92000003,P,0,2,7,5,2,1,1,1,2,5,4,3,X,2
485,S92000003,P,0,1,3,1,2,1,1,1,9,1,7,4,2,4
486,S92000003,P,1,2,7,2,2,1,2,1,1,5,4,4,X,2
487,S92000003,C,X,2,8,5,2,1,2,1,2,5,7,4,X,X
488,S92000003,P,4,2,4,3,2,1,2,1,1,1,2,11,3,2
489,S92000003,P,0,1,4,1,2,1,3,1,2,8,X,X,X,4
490,S92000003,P,0,1,3,1,2,1,4,1,1,9,9,3,X,4
491,S92000003,P,0,2,3,1,2,1,1,1,1,1,3,9,3,2
492,S92000003,P,0,1,5,3,2,1,2,1,2,1,9,8,4,4
493,S92000003,P,1,1,8,2,2,1,2,1,2,5,8,2,X,4
494,S92000003,P,2,1,3,1,2,1,1,1,2,1,9,9,3,4
495,S92000003,P,2,1,5,4,2,1,2,1,1,1,6,11,3,4
496,S92000003,P,1,1,4,2,2,1,2,1,2,1,5,12,3,3
497,S92000003,P,1,1,7,2,2,1,1,1,2,5,3,9,X,2
498,S92000003,P,1,1,4,2,2,1,1,1,1,1,8,6,4,3
499,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
500,S92000003,P,1,1,5,2,2,1,1,1,2,2,8,6,4,3
501,S92000003,P,5,2,3,1,2,2,2,1,2,1,9,5,3,3
502,S92000003,P,1,1,3,2,2,1,1,1,2,2,5,1,4,3
503,S92000003,P,3,2,3,1,2,1,2,1,1,1,3,11,3,3
504,S92000003,P,0,1,7,5,2,1,3,1,2,5,5,2,X,3
505,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
506,S92000003,P,2,2,2,1,2,1,1,1,2,1,4,4,3,3
507,S92000003,P,1,1,7,2,2,1,3,1,2,5,9,4,X,4
508,S92000003,P,4,2,1,1,1,1,1,5,1,X,X,X,X,X
509,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
510,S92000003,P,4,2,4,4,2,1,2,1,1,1,6,11,2,4
511,S92000003,P,1,1,3,1,2,1,1,1,9,2,3,6,4,2
512,S92000003,P,0,2,7,5,2,1,2,1,2,1,4,11,1,2
513,S92000003,P,1,2,4,2,2,1,1,1,2,1,2,9,3,1
514,S92000003,P,4,1,2,1,2,1,2,1,1,2,9,1,4,3
515,S92000003,P,1,2,4,2,2,1,1,1,2,1,2,10,2,2
516,S92000003,P,1,2,4,2,2,1,1,1,9,2,4,7,4,1
517,S92000003,P,1,1,4,2,2,1,2,1,1,1,3,3,3,2
518,S92000003,P,1,1,5,2,2,1,1,1,1,1,1,6,2,1
519,S92000003,P,1,2,6,2,2,1,2,1,1,5,4,10,X,4
520,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
521,S92000003,P,1,2,5,2,2,1,1,1,1,1,4,7,3,2
522,S92000003,P,2,2,5,5,2,1,1,1,1,1,1,4,3,2
523,S92000003,P,3,1,2,1,2,1,1,1,1,2,5,3,2,4
524,S92000003,P,1,1,2,1,1,1,1,1,2,4,4,7,3,4
525,S92000003,P,0,1,4,2,2,2,2,1,2,1,8,4,3,4
526,S92000003,P,2,1,4,3,2,1,1,1,1,1,8,2,3,3
527,S92000003,P,2,1,7,5,2,1,2,1,2,1,5,2,4,3
528,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
529,S92000003,P,1,1,5,2,1,1,1,1,2,4,5,2,3,2
530,S92000003,P,1,1,5,2,2,1,1,1,2,1,2,3,3,2
531,S92000003,P,0,2,3,1,2,1,3,1,9,8,X,X,X,4
532,S92000003,P,1,2,6,2,2,1,2,1,1,5,4,7,X,2
533,S92000003,P,1,2,2,1,2,1,2,1,2,1,9,5,2,2
534,S92000003,P,2,1,6,4,2,1,1,1,2,2,5,3,3,3
535,S92000003,P,0,2,3,1,2,1,1,1,2,1,2,8,4,1
536,S92000003,P,1,2,4,2,2,2,2,3,1,1,6,9,1,4
537,S92000003,P,1,1,5,2,2,1,2,1,2,1,8,3,3,3
538,S92000003,P,4,2,8,5,2,1,3,1,1,5,9,10,X,4
539,S92000003,P,0,2,4,1,2,1,4,1,1,8,X,X,X,4
540,S92000003,P,1,1,3,2,2,1,1,1,2,1,1,4,4,4
541,S92000003,P,0,2,3,4,2,1,2,1,1,1,2,11,3,2
542,S92000003,P,1,2,3,2,2,1,2,1,1,1,6,11,2,4
543,S92000003,P,0,2,7,5,2,1,1,1,2,5,9,4,X,4
544,S92000003,P,2,1,4,3,2,1,3,1,2,1,8,6,3,4
545,S92000003,P,0,2,5,1,2,1,2,1,5,2,3,12,4,2
546,S92000003,P,0,1,2,1,2,1,1,1,1,8,X,X,X,4
547,S92000003,P,1,2,6,2,2,1,3,1,1,5,2,11,X,4
548,S92000003,P,1,2,6,2,2,1,1,1,1,5,3,7,X,4
549,S92000003,P,0,2,6,5,2,1,2,1,1,5,4,7,X,2
550,S92000003,P,1,1,3,2,2,1,1,1,1,1,2,3,4,1
551,S92000003,P,4,2,3,1,2,1,1,1,8,2,5,2,2,3
552,S92000003,P,2,1,3,1,2,1,1,1,1,1,2,5,4,3
553,S92000003,P,0,2,5,1,2,1,1,1,1,1,3,2,3,1
554,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
555,S92000003,P,0,2,8,5,2,1,2,1,2,5,4,7,X,2
556,S92000003,P,1,2,1,1,1,1,1,3,1,X,X,X,X,X
557,S92000003,P,1,1,5,2,2,1,1,1,1,1,2,11,3,1
558,S92000003,P,1,2,2,1,2,1,1,1,2,6,7,4,X,2
559,S92000003,P,1,2,6,2,2,1,1,1,2,5,2,10,X,1
560,S92000003,P,1,1,4,2,2,1,1,1,2,2,1,5,4,2
561,S92000003,P,1,1,5,2,2,1,1,1,1,1,3,8,4,1
562,S92000003,P,5,2,8,1,2,1,2,1,9,5,1,12,X,2
563,S92000003,P,0,2,7,5,2,1,2,1,2,5,7,4,X,4
564,S92000003,P,2,1,4,1,2,1,2,1,1,7,9,5,X,4
565,S92000003,P,1,1,4,2,2,1,1,1,2,1,8,6,3,3
566,S92000003,P,0,2,3,1,2,1,1,1,2,1,4,8,3,2
567,S92000003,P,0,2,7,4,2,1,2,1,2,5,4,7,X,2
568,S92000003,P,5,1,7,1,2,1,3,1,2,5,1,5,X,3
569,S92000003,P,1,2,6,2,2,1,1,1,1,2,3,8,4,1
570,S92000003,P,1,1,7,2,2,1,3,1,2,5,8,2,X,4
571,S92000003,P,2,2,5,4,2,1,1,1,2,1,6,11,3,3
572,S92000003,P,4,2,4,4,2,1,1,2,1,2,1,4,3,1
573,S92000003,P,1,1,4,2,2,1,1,1,1,1,8,6,3,3
574,S92000003,P,1,2,6,2,2,1,2,1,2,1,4,10,2,1
575,S92000003,P,1,1,8,2,2,1,4,1,1,5,8,2,X,4
576,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
577,S92000003,P,1,2,7,2,2,1,2,1,8,5,3,13,X,2
578,S92000003,P,1,1,1,1,1,1,1,2,2,X,X,X,X,X
579,S92000003,P,0,1,7,4,2,1,2,1,2,5,8,3,X,3
580,S92000003,P,1,2,7,2,2,1,1,1,2,5,9,1,X,4
581,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
582,S92000003,P,1,2,7,2,2,1,2,1,2,5,6,10,X,4
583,S92000003,P,1,2,4,2,2,1,1,1,1,1,7,4,2,3
584,S92000003,P,1,2,7,2,2,1,3,1,2,5,9,9,X,4
585,S92000003,P,0,2,8,1,2,1,2,1,2,5,7,4,X,4
586,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
587,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
588,S92000003,P,1,1,5,2,2,1,1,1,2,1,5,2,3,3
589,S92000003,P,1,1,7,2,2,1,3,1,9,5,9,1,X,4
590,S92000003,P,1,2,6,2,2,1,1,1,2,1,6,11,2,3
591,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
592,S92000003,P,1,1,3,2,2,1,1,1,1,7,9,6,X,4
593,S92000003,P,1,2,5,2,2,1,2,1,9,1,1,4,4,1
594,S92000003,P,1,2,3,2,2,1,1,1,1,1,2,8,2,3
595,S92000003,P,1,2,3,2,2,1,1,1,2,2,6,13,3,3
596,S92000003,P,3,1,5,4,2,1,5,1,2,8,8,6,X,3
597,S92000003,P,1,2,6,2,2,1,2,1,2,1,6,11,2,2
598,S92000003,P,1,1,7,2,2,1,2,1,2,5,1,10,X,2
599,S92000003,P,3,2,5,1,2,1,1,1,9,1,4,11,3,4
600,S92000003,P,1,2,6,2,2,1,1,1,2,5,1,7,X,1
601,S92000003,P,1,1,8,2,2,1,2,1,1,1,5,1,4,3
602,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
603,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
604,S92000003,P,1,1,6,2,2,1,1,1,2,1,5,3,3,3
605,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
606,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
607,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
608,S92000003,P,2,2,5,4,2,1,1,1,9,2,1,4,2,2
609,S92000003,P,1,2,5,2,2,1,2,1,2,1,3,11,2,3
610,S92000003,P,1,1,4,2,2,1,1,1,2,2,5,3,4,2
611,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
612,S92000003,P,1,1,7,2,2,2,1,1,2,5,1,2,X,4
613,S92000003,P,1,2,3,2,2,1,1,1,2,1,3,9,2,2
614,S92000003,P,4,2,1,1,1,1,2,1,9,X,X,X,X,X
615,S92000003,P,1,1,7,2,2,1,3,1,2,5,5,4,X,3
616,S92000003,P,1,1,6,2,2,1,1,1,2,1,9,3,3,4
617,S92000003,P,1,1,5,2,2,1,2,1,1,1,8,4,4,4
618,S92000003,P,1,2,5,2,2,1,3,1,2,1,6,9,2,2
619,S92000003,P,4,2,6,4,2,1,1,1,2,1,6,11,3,4
620,S92000003,P,2,2,2,1,2,1,1,1,1,2,6,13,3,3
621,S92000003,P,1,2,7,2,2,1,2,1,2,5,8,2,X,3
622,S92000003,P,1,1,5,2,2,1,1,1,9,1,5,3,3,3
623,S92000003,P,1,1,3,1,2,1,1,1,1,1,6,11,3,2
624,S92000003,P,1,2,2,1,2,1,2,1,1,1,9,4,3,3
625,S92000003,P,2,2,3,1,2,1,1,1,1,1,6,11,3,3
626,S92000003,P,1,1,4,2,2,1,2,1,1,1,4,2,3,2
627,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
628,S92000003,P,0,2,3,1,2,1,1,1,1,1,7,3,3,2
629,S92000003,P,2,1,4,1,2,1,1,1,9,1,8,2,3,3
630,S92000003,P,1,2,5,2,2,1,3,1,2,8,3,11,X,2
631,S92000003,P,1,2,5,2,2,1,2,1,2,1,4,11,3,2
632,S92000003,P,0,2,7,5,2,1,4,1,2,5,8,2,X,4
633,S92000003,P,1,2,6,2,2,1,2,1,2,1,4,4,3,2
634,S92000003,P,1,2,6,2,2,1,2,1,2,5,7,3,X,3
635,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
636,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
637,S92000003,P,1,2,6,2,2,1,1,1,2,1,2,10,3,3
638,S92000003,P,1,2,7,2,2,1,2,1,2,5,4,2,X,2
639,S92000003,P,2,2,5,1,2,1,1,1,2,1,4,4,3,3
640,S92000003,P,1,1,4,2,2,1,2,1,2,2,5,3,3,3
641,S92000003,P,2,1,5,1,2,1,2,1,2,1,3,2,3,2
642,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
643,S92000003,P,1,2,5,2,2,1,1,1,2,1,4,3,2,1
644,S92000003,P,2,2,4,4,2,1,3,1,2,1,9,8,1,3
645,S92000003,P,1,2,5,2,2,1,2,1,1,1,4,10,2,3
646,S92000003,P,1,1,5,2,2,1,2,1,1,1,9,2,3,4
647,S92000003,P,1,2,4,2,2,1,1,1,2,1,6,11,2,3
648,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
649,S92000003,P,1,1,3,1,2,1,2,1,1,1,9,5,2,2
650,S92000003,P,4,2,5,3,2,1,3,1,2,1,7,4,3,3
651,S92000003,P,2,1,5,2,2,1,2,1,2,1,5,2,3,3
652,S92000003,P,1,2,4,2,2,1,1,1,2,1,3,11,4,4
653,S92000003,P,0,1,4,3,2,1,1,1,2,1,5,5,4,3
654,S92000003,P,1,2,1,1,2,1,2,1,2,X,X,X,X,X
655,S92000003,P,3,2,2,1,2,1,1,1,1,1,6,11,3,2
656,S92000003,P,0,1,5,2,2,2,1,1,2,1,8,6,3,3
657,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
658,S92000003,P,1,1,1,1,2,1,2,1,1,X,X,X,X,X
659,S92000003,P,0,1,5,3,2,1,2,1,2,9,3,6,X,2
660,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
661,S92000003,P,0,2,4,4,2,2,1,1,1,2,3,8,3,2
662,S92000003,P,1,2,1,1,1,2,2,1,2,X,X,X,X,X
663,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
664,S92000003,P,0,1,6,1,2,1,1,1,2,2,5,1,4,3
665,S92000003,P,1,2,4,2,2,1,1,1,1,1,6,13,2,1
666,S92000003,P,1,1,4,2,2,1,1,1,1,1,5,3,3,1
667,S92000003,P,4,2,4,1,2,1,1,1,2,1,7,4,2,4
668,S92000003,P,1,2,4,2,2,1,2,1,2,1,4,9,2,3
669,S92000003,P,5,2,7,1,2,1,2,1,2,5,5,2,X,4
670,S92000003,P,4,2,3,1,2,1,1,1,2,7,9,5,X,4
671,S92000003,P,4,2,5,3,2,1,2,1,2,1,2,10,3,1
672,S92000003,P,1,2,5,2,2,1,1,1,1,9,6,11,X,3
673,S92000003,P,1,2,3,1,2,1,1,1,2,1,2,10,3,4
674,S92000003,P,0,1,7,3,2,1,3,1,1,5,8,3,X,4
675,S92000003,P,1,1,6,2,2,1,2,1,2,1,7,4,3,4
676,S92000003,P,2,2,5,3,2,1,2,1,2,1,2,11,3,3
677,S92000003,P,1,1,8,2,2,1,3,1,1,5,2,10,X,1
678,S92000003,P,0,2,8,5,2,1,3,1,1,5,4,2,X,2
679,S92000003,P,1,2,7,2,2,1,1,1,2,2,5,3,4,3
680,S92000003,P,1,2,3,2,2,1,1,1,2,1,4,11,3,2
681,S92000003,P,2,2,4,1,2,1,1,1,2,1,6,10,2,2
682,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
683,S92000003,P,1,1,6,2,2,1,2,1,1,1,9,8,3,3
684,S92000003,P,1,1,6,2,2,1,2,1,1,1,5,3,3,3
685,S92000003,P,1,2,6,2,2,1,2,1,2,1,9,5,2,3
686,S92000003,P,2,2,5,4,2,1,2,1,1,7,5,11,X,3
687,S92000003,P,1,1,2,1,2,1,1,1,2,9,X,X,X,4
688,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
689,S92000003,P,1,2,6,2,2,1,4,1,1,8,9,5,X,4
690,S92000003,P,1,1,6,2,2,1,2,1,1,5,4,9,X,2
691,S92000003,P,1,2,7,2,2,1,4,1,5,5,2,11,X,1
692,S92000003,P,2,1,1,1,2,1,1,1,2,X,X,X,X,X
693,S92000003,P,1,1,5,2,2,1,1,1,2,2,2,8,4,1
694,S92000003,P,1,1,4,2,2,2,1,3,1,2,3,8,3,2
695,S92000003,P,1,2,7,2,2,1,1,1,2,5,4,7,X,2
696,S92000003,P,1,2,5,2,2,1,1,1,2,1,6,8,2,1
697,S92000003,P,1,1,4,2,2,2,3,3,6,1,6,12,3,2
698,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
699,S92000003,P,1,2,1,1,1,1,1,3,6,X,X,X,X,X
700,S92000003,P,1,1,5,2,2,1,1,1,2,1,1,11,4,1
701,S92000003,P,1,2,6,2,2,1,2,1,1,1,2,11,3,2
702,S92000003,P,1,1,3,1,2,1,2,1,2,1,2,5,3,2
703,S92000003,P,1,2,5,2,2,1,3,1,5,8,7,4,X,2
704,S92000003,P,1,1,4,2,2,1,1,1,2,1,2,10,3,1
705,S92000003,P,1,2,5,2,2,1,1,1,1,1,2,10,2,1
706,S92000003,P,1,2,5,2,2,1,1,1,1,1,4,8,3,1
707,S92000003,P,1,1,5,2,2,1,1,1,9,1,3,7,3,1
708,S92000003,P,1,1,5,2,2,1,1,1,2,1,3,4,4,1
709,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
710,S92000003,P,1,2,2,1,1,1,2,1,1,4,7,4,2,2
711,S92000003,P,1,1,5,2,1,1,2,1,2,4,9,9,3,2
712,S92000003,P,1,2,3,2,2,1,1,1,2,1,4,10,3,2
713,S92000003,P,3,1,1,1,1,1,1,1,1,X,X,X,X,X
714,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
715,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
716,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
717,S92000003,P,1,1,5,2,2,1,1,1,9,2,1,2,4,1
718,S92000003,P,1,2,4,2,2,1,1,1,2,1,1,8,4,1
719,S92000003,P,0,2,6,3,2,1,1,1,2,1,2,11,3,2
720,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
721,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
722,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
723,S92000003,P,1,2,1,1,2,1,1,1,9,X,X,X,X,X
724,S92000003,P,1,2,5,2,2,1,2,1,1,2,3,12,2,1
725,S92000003,P,1,1,4,2,2,1,1,1,1,1,2,6,4,1
726,S92000003,P,1,1,5,2,2,1,1,1,2,1,3,9,3,2
727,S92000003,P,1,2,2,1,2,1,1,1,2,1,7,4,2,1
728,S92000003,P,1,1,6,2,2,1,1,1,1,1,4,9,3,2
729,S92000003,P,1,1,6,2,2,1,1,1,2,2,2,8,4,1
730,S92000003,P,2,2,4,1,2,2,1,1,2,1,1,11,3,2
731,S92000003,P,1,1,7,2,2,1,1,1,2,5,4,11,X,2
732,S92000003,P,1,2,6,2,2,1,1,1,2,1,2,10,3,1
733,S92000003,P,0,2,7,5,2,1,2,1,2,5,7,4,X,4
734,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
735,S92000003,P,1,1,6,2,2,1,1,1,1,1,1,4,3,1
736,S92000003,P,1,2,5,2,2,1,1,1,2,1,9,5,2,3
737,S92000003,P,1,1,7,2,2,1,2,1,2,5,3,8,X,2
738,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
739,S92000003,P,1,1,5,2,2,1,1,1,1,1,1,9,3,1
740,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
741,S92000003,P,0,2,5,1,2,1,2,1,2,1,3,11,1,2
742,S92000003,P,1,1,6,2,2,1,2,1,2,5,2,10,X,1
743,S92000003,P,1,2,8,2,2,1,1,1,1,5,4,11,X,2
744,S92000003,P,2,1,6,4,2,1,3,1,9,5,5,3,X,3
745,S92000003,P,0,1,3,1,2,2,2,1,2,1,9,11,2,4
746,S92000003,P,1,1,2,1,2,1,2,1,1,1,5,10,3,1
747,S92000003,P,0,1,8,4,2,1,3,1,2,5,1,9,X,1
748,S92000003,P,1,2,4,2,2,1,1,1,2,1,2,10,1,1
749,S92000003,P,1,2,4,2,2,1,1,1,2,1,3,7,3,2
750,S92000003,P,1,1,6,2,2,1,2,1,2,5,3,11,X,2
